"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0528678,0.802829,0.000465968,0.000426381,0.000574264,0.00105142,0.00141882,0.00197173,0.00369713,0.00745805,0.0162532,0.0522122,0.000111192,0.472798,0.94961,1,40.6654,0.335087,0.282461,28.8878,2.92618,64.7423,0.639018,177.648,1.04626,260.076,0.318575,298.566,1.10127,0.205462,0.411058,0.222576,0.436713
0.046933,0.830749,0.000397618,0.000386229,0.000642663,0.00103293,0.00147525,0.00188899,0.00357518,0.00753535,0.0166273,0.0549521,9.05026e-05,0.496884,0.989297,1,47.6414,0.448024,0.26795,28.4005,0.722087,63.2845,2.11889,180.093,0.57199,261.994,0.285636,295.927,1.33407,0.215847,0.417347,0.210298,0.426744
0.0461407,0.884914,0.000436888,0.000344502,0.000599191,0.00100792,0.00144812,0.00187378,0.00341353,0.00751215,0.0166257,0.053147,8.92962e-05,0.506544,0.976527,1,87.9269,0.478078,0.269625,28.8695,1.7757,64.1814,1.19256,178.119,1.18965,258.515,2.54834,300.882,1.52605,0.21127,0.414083,0.253257,0.461432
0.0509943,0.840565,0.000509325,0.000457311,0.000782614,0.00104865,0.001547,0.00199273,0.00374238,0.00765988,0.0169893,0.0548163,8.77909e-05,0.443206,0.987117,1,38.2765,0.425448,0.286994,28.0605,0.550817,64.6696,0.745714,180.382,1.21274,261.114,0.367815,296.881,1.25849,0.214757,0.407369,0.225055,0.425659
0.0521181,0.853712,0.000410204,0.000432965,0.000629507,0.00106779,0.0013846,0.00191633,0.00343579,0.00704753,0.0157561,0.0481665,8.62223e-05,0.453852,0.949685,1,40.5367,0.423737,0.280772,27.944,1.45942,66.106,1.56525,178.844,2.81384,258.949,0.627114,296.456,1.14476,0.189103,0.396461,0.202992,0.436399
0.0470226,0.701795,0.000356809,0.000364582,0.000530078,0.000753678,0.00100928,0.00137957,0.00252528,0.00522327,0.0113856,0.0360977,0.000126806,0.391151,0.960603,1,68.7897,0.356372,0.234755,29.4902,0.716372,62.8941,0.368269,178.639,0.607341,261.146,0.709464,297.59,0.735103,0.215523,0.424047,0.228067,0.477449
0.0492403,0.71182,0.000447928,0.000351786,0.000693158,0.000823296,0.0011289,0.00156025,0.0029098,0.00581834,0.0127146,0.0405438,0.000120766,0.366039,0.923037,1,63.2461,0.371237,0.24068,28.7657,0.765664,63.6112,0.337506,178.409,0.450133,261.603,0.688543,298.079,0.919369,0.224827,0.41695,0.224777,0.477045
0.0478359,0.810628,0.000360328,0.000331515,0.000653545,0.000719916,0.000981661,0.00135614,0.00244848,0.00525255,0.0115094,0.0346666,0.000102181,0.363052,0.981943,1,36.5504,0.476034,0.2597,28.5007,0.746073,61.0687,0.46834,178.16,1.53613,260.265,1.82778,296.884,1.01094,0.216133,0.424175,0.264377,0.488629
0.0493217,0.656172,0.000333728,0.000221067,0.000487684,0.000657458,0.000985505,0.00135674,0.00248655,0.00493,0.0107756,0.0338246,0.000153664,0.424092,0.945433,1,93.5425,0.321058,0.234606,28.2456,0.468359,63.6987,3.77848,182.312,1.31615,258.482,0.424823,299.504,1.58464,0.217541,0.422487,0.235783,0.466891
0.0520198,0.853833,0.000696231,0.000590117,0.00074346,0.00089791,0.00122864,0.00162589,0.00289114,0.00611783,0.0135443,0.0405401,0.000110947,0.331438,0.967168,1,37.4352,0.403473,0.283465,28.8851,1.69477,65.2299,0.572933,177.26,0.331937,263.283,2.30226,296.433,0.44071,0.211047,0.418459,0.2337,0.476676
0.0530162,0.802413,0.000483346,0.000412138,0.000756388,0.000821051,0.00111791,0.0014301,0.00271736,0.00574007,0.0122927,0.03775,0.000120534,0.337367,0.983197,1,42.5989,0.36001,0.27775,28.3296,0.974065,66.5554,0.831839,178.116,0.373825,263.867,3.61172,297.082,0.453282,0.201612,0.402005,0.212544,0.488334
0.0570567,0.770814,0.000580498,0.00053741,0.000720789,0.000860659,0.00117353,0.00167807,0.00294441,0.00611451,0.0130439,0.0402974,8.80779e-05,0.32799,0.958586,1,47.9543,0.39284,0.282989,27.3805,0.933588,64.5107,2.40931,179.479,1.33949,263.92,0.92216,298.337,0.325719,0.194063,0.37827,0.204091,0.472849
0.0596746,0.750591,0.000567973,0.000520433,0.000803409,0.00100423,0.00138617,0.00173523,0.00324218,0.00650797,0.0146489,0.043269,8.36024e-05,0.317385,0.938247,1,44.7008,0.368176,0.286818,27.1175,0.453618,63.7192,2.95374,177.958,4.74315,260.011,1.12842,298.027,0.269527,0.18938,0.376143,0.205946,0.438095
0.0653705,0.724055,0.00054885,0.000459465,0.000778046,0.00111273,0.00153745,0.00214127,0.0038593,0.00760498,0.0164546,0.0515339,7.78129e-05,0.43982,0.916779,1,59.3306,0.297522,0.307979,27.9166,1.15761,64.2586,1.90493,177.751,0.898528,261.094,0.64048,300.593,0.259067,0.182288,0.36665,0.190304,0.423258
0.0663958,0.744889,0.000475097,0.000453181,0.000721792,0.00116285,0.00173167,0.00203549,0.00391036,0.00768211,0.0164004,0.0527545,8.36663e-05,0.433154,0.893903,1,60.5,0.300131,0.312052,27.7284,1.11702,64.2067,2.37316,178.172,0.496179,261.047,0.507631,298.689,0.253917,0.183539,0.371997,0.183408,0.427407
0.0594891,0.754663,0.000392128,0.000297912,0.000511496,0.00127011,0.00159339,0.00235028,0.00443498,0.00787293,0.0169556,0.0516816,5.82233e-05,0.542306,0.832334,1,52.7773,0.375092,0.270827,27.547,1.21935,64.7655,2.8373,178.593,0.635867,259.546,0.702416,302.08,0.250269,0.171752,0.348433,0.175226,0.402772
0.054314,0.791432,0.000660375,0.000454806,0.000772522,0.000912708,0.00123253,0.00155872,0.00288692,0.00620732,0.0134542,0.042439,0.000148404,0.327917,0.978035,1,63.2941,0.326351,0.292804,29.1186,1.42504,61.7635,3.67995,176.747,1.08327,262.817,0.336134,297.23,3.10742,0.224028,0.447062,0.247674,0.50864
0.0586038,0.693001,0.000499611,0.000646626,0.000882754,0.000817517,0.00112491,0.00138519,0.00252516,0.00536747,0.0116519,0.0345894,0.000137911,0.256534,0.968039,1,69.1417,0.29124,0.280312,28.8636,1.67803,65.3826,0.677714,183.18,0.749549,260.999,0.351217,294.523,0.538477,0.219375,0.426378,0.223647,0.467426
0.0494152,0.683476,0.000176428,0.000187736,0.000343525,0.000774427,0.00100785,0.00127114,0.00248959,0.00464575,0.00961807,0.030596,0.000117892,0.51859,0.864232,1,42.8179,0.36063,0.220509,28.0777,0.766052,63.3588,2.97365,175.599,0.496115,261.959,0.252281,298.63,0.520931,0.1806,0.375127,0.191404,0.432277
0.0526014,0.774611,0.000289611,0.000251247,0.000363243,0.000888163,0.00115209,0.00169397,0.00296245,0.00591494,0.0126452,0.0381985,0.000105828,0.543755,0.91156,1,44.7578,0.370941,0.262363,27.4918,3.91413,64.1873,1.7513,176.079,1.96389,260.813,0.274065,298.307,0.518366,0.18193,0.374227,0.204974,0.432121
0.0466551,0.704923,0.000218666,0.000186177,0.000383475,0.000844283,0.00112835,0.00153831,0.00272676,0.00549527,0.0118727,0.036531,9.93353e-05,0.528242,0.907695,1,53.5004,0.411705,0.225427,28.3367,0.626699,64.5509,2.27155,181.134,0.666974,259.676,0.292735,297.563,1.99816,0.203373,0.398549,0.199962,0.436491
0.0613394,0.81321,0.000725886,0.000983478,0.00107516,0.00124476,0.00168845,0.00236344,0.00421441,0.00862779,0.0193418,0.0628337,8.30056e-05,0.337358,0.993752,1,56.8012,0.343216,0.334101,28.4109,0.569072,62.6663,2.58003,180.018,1.46652,262.272,0.393153,298.655,0.7871,0.213746,0.405953,0.230108,0.435771
0.0640763,0.719677,0.000887843,0.00058461,0.00107525,0.00114183,0.00162862,0.00214625,0.00385461,0.00859159,0.0190264,0.0595986,8.21757e-05,0.331983,0.995094,1,38.0037,0.303964,0.323608,27.9793,0.380961,61.9998,2.54984,177.655,2.30467,259.796,5.35047,296.56,0.951652,0.201786,0.38942,0.219625,0.413714
0.0565105,0.673493,0.000457413,0.000319247,0.000558956,0.00108697,0.00149176,0.00203538,0.0037578,0.00721267,0.0155609,0.0490944,8.99361e-05,0.48332,0.842625,1,77.9747,0.312531,0.24884,28.5717,0.84305,65.492,0.959187,179.257,0.735005,260.865,0.259345,298.53,1.22685,0.198401,0.384275,0.182239,0.392869
0.0566024,0.7131,0.000437826,0.000398737,0.000618602,0.000903464,0.00127846,0.00170448,0.00310802,0.00628892,0.0136672,0.0428219,9.03939e-05,0.409745,0.923979,1,68.9183,0.324128,0.263164,27.8248,2.04103,64.0065,1.30544,179.056,0.614266,259.903,0.273726,297.981,1.75646,0.181306,0.370712,0.187014,0.410394
0.051218,0.678973,0.000336361,0.000246882,0.00044279,0.000805013,0.00108305,0.0014935,0.00276295,0.00595872,0.0125524,0.0387121,0.000108947,0.514971,0.950645,1,52.3795,0.314476,0.245421,28.3528,3.18036,63.8487,3.95271,178.564,0.688069,258.926,0.360733,299.438,2.25827,0.190474,0.381681,0.208561,0.420709
0.0510997,0.701424,0.000274201,0.000277402,0.000439704,0.000892943,0.00122762,0.00163336,0.00302614,0.00624118,0.0136958,0.0426352,9.74642e-05,0.547202,0.930308,1,54.8161,0.346597,0.249662,28.0141,0.825695,63.2485,1.104,180.525,1.25375,260.104,0.962184,296.09,2.36153,0.197467,0.38418,0.202365,0.38841
0.0517302,0.899541,0.000348733,0.000323806,0.000543921,0.00116554,0.00152636,0.00214033,0.00397084,0.00862318,0.0188226,0.0613069,8.40065e-05,0.557738,0.984303,1,57.5011,0.423153,0.310669,28.9068,1.26581,63.5638,0.500872,178.164,1.05315,260.023,0.627183,299.389,0.675053,0.210206,0.418354,0.23752,0.482777
0.0492678,0.713075,0.000211548,0.000192947,0.000307639,0.000826966,0.00103983,0.00148027,0.00277837,0.0057844,0.0127309,0.0415526,0.000108556,0.615605,0.959375,1,52.5966,0.407802,0.261171,27.5853,0.379617,60.6642,0.406232,180.666,0.946706,259.428,0.904594,296.147,2.18551,0.222447,0.409761,0.251259,0.432686
0.0473779,0.841769,0.000312148,0.000255769,0.000523782,0.00100175,0.00133517,0.00185306,0.003488,0.00764075,0.0169246,0.0528748,8.56964e-05,0.590794,0.978764,1,70.08,0.435184,0.274893,28.856,1.02941,64.1451,0.553446,176.652,0.458425,262.589,1.59573,296.572,1.78897,0.210975,0.405356,0.222485,0.431577
0.0509275,0.858135,0.000290877,0.000314004,0.000575033,0.00110232,0.00145949,0.00202464,0.00381507,0.00792265,0.0170061,0.056019,9.62466e-05,0.567067,0.957998,1,50.8069,0.413358,0.292941,28.1882,0.545088,64.0911,1.33438,179.489,2.24014,259.838,0.366946,297.295,0.346548,0.214682,0.417255,0.226256,0.443198
0.0511747,0.88248,0.00040664,0.000322143,0.000492596,0.00117294,0.00167806,0.00222076,0.00407568,0.0087419,0.019327,0.0605588,7.5255e-05,0.605281,0.955931,1,58.9935,0.431845,0.298953,28.6428,1.08404,63.9698,3.92905,181.246,3.61799,258.255,0.537172,298.866,0.46498,0.206809,0.410315,0.228762,0.444804
0.0514397,0.793484,0.000347139,0.000293228,0.000445187,0.000754558,0.00102828,0.00136082,0.00251345,0.0053779,0.0115076,0.0359546,0.000132393,0.451805,0.976354,1,47.5318,0.365304,0.273974,28.2026,1.00098,64.1928,0.502091,177.527,0.495138,261.5,1.97784,298.127,1.04863,0.200831,0.415919,0.234157,0.505724
0.0542881,0.809296,0.000383643,0.000386148,0.000497564,0.00093543,0.00133139,0.00169658,0.00314629,0.00670856,0.0151624,0.0454534,0.000115199,0.503733,0.977485,1,58.6631,0.340362,0.300706,28.7484,0.8524,63.995,2.81517,179.742,0.598375,261.551,1.20571,296.162,1.14993,0.213515,0.419687,0.232591,0.479297
0.0526406,0.785365,0.000325518,0.000197959,0.000473815,0.000721928,0.000980654,0.00142996,0.00260824,0.00553123,0.0124123,0.0374752,0.000124433,0.487255,0.996525,1,53.6131,0.370032,0.286583,27.9555,1.03121,62.2931,3.91032,179.601,0.403289,260.734,0.520131,298.567,0.751309,0.208094,0.41858,0.252359,0.493058
0.0553148,0.711224,0.000339611,0.000391348,0.000490991,0.000899481,0.00122571,0.00165317,0.00294883,0.00627583,0.0135449,0.0417114,0.000121985,0.434373,0.931373,1,70.8284,0.331097,0.27421,28.2249,0.450717,62.3139,1.32935,178.696,0.341134,261.801,0.550181,296.198,0.942758,0.221241,0.40611,0.23803,0.427373
0.0580835,0.800864,0.000428228,0.00031197,0.000568398,0.000938123,0.00129401,0.00174651,0.00333609,0.0064629,0.0145308,0.0437149,0.000106449,0.451318,0.91821,1,60.0687,0.356399,0.301394,28.3856,0.555696,62.7204,1.57692,177.209,0.494634,261.938,0.774642,298.312,0.447431,0.203899,0.417843,0.22589,0.492071
0.0547988,0.831209,0.000321532,0.000325297,0.000454319,0.000844153,0.00113277,0.00147034,0.00286216,0.00595063,0.0122645,0.0397246,0.000122619,0.449041,0.960948,1,70.7749,0.366171,0.295941,28.1853,3.55959,65.124,1.20329,178.418,0.393689,264.826,1.12613,296.024,0.409594,0.202771,0.413494,0.223558,0.48591
0.0525574,0.838683,0.000336815,0.000253966,0.000433915,0.000870552,0.00117906,0.00161436,0.00295169,0.00635683,0.0131807,0.0415117,8.76795e-05,0.524232,0.957461,1,78.5316,0.430249,0.290949,28.5986,2.87819,63.1576,1.05882,178.337,0.474623,265.045,0.83023,295.485,0.449655,0.207764,0.404274,0.214014,0.474099
0.0545487,0.827438,0.000297568,0.000407566,0.000590754,0.000962764,0.00132282,0.00177656,0.00330952,0.006683,0.0151517,0.0470145,0.000107147,0.466834,0.973691,1,58.0409,0.355005,0.295672,28.025,1.59937,65.384,0.731847,180.708,0.360779,263.083,2.80444,295.368,0.415371,0.19469,0.401902,0.199795,0.43177
0.0533507,0.712974,0.000547989,0.000312007,0.000612711,0.00096731,0.00133951,0.00183686,0.00325332,0.00696334,0.0160704,0.0501986,9.69658e-05,0.453308,0.97729,1,49.444,0.329016,0.272452,28.6003,0.898565,62.3377,1.50869,180.422,0.606373,261.34,0.263547,296.492,2.59939,0.209399,0.403405,0.202539,0.428481
0.0540673,0.734081,0.00050168,0.000373392,0.000562492,0.000941272,0.00124895,0.00172647,0.00311894,0.00658584,0.0150372,0.0474405,0.000100052,0.454675,0.976216,1,49.2444,0.336887,0.278682,28.4253,1.14916,62.5126,1.67029,179.788,0.691829,261.137,0.263994,296.336,1.7103,0.206596,0.403936,0.208863,0.432563
0.0541065,0.747538,0.000446223,0.000365266,0.000637313,0.000901379,0.00127181,0.00178137,0.00324869,0.00660455,0.0150566,0.0466595,0.000102303,0.436028,0.980973,1,54.5331,0.33049,0.277022,28.0665,0.909705,63.5345,3.10625,179.278,0.394343,258.785,0.35754,297.86,1.81091,0.192439,0.395127,0.213363,0.416852
0.0496834,0.74705,0.000580717,0.000426187,0.000637262,0.0010473,0.00145932,0.00193344,0.00364819,0.0076504,0.0169573,0.0526173,0.000100681,0.466092,0.954003,1,48.4343,0.351878,0.252857,28.1196,0.911821,64.5486,2.99129,179.969,0.445573,257.704,0.352486,298.39,1.93908,0.198167,0.396133,0.206193,0.412211
0.0519026,0.713183,0.000283631,0.000307744,0.00051707,0.000860452,0.00116663,0.0015468,0.00282191,0.00588414,0.0128207,0.0416811,8.99181e-05,0.452729,0.964455,1,62.9521,0.358738,0.254477,28.1086,0.914149,64.5934,0.970966,180.53,1.18723,260.68,0.611959,295.809,1.45133,0.193571,0.378055,0.200506,0.407793
0.0442611,0.854431,0.000270035,0.000199354,0.000377357,0.000836555,0.00115797,0.0015623,0.00281814,0.00627972,0.0135341,0.04107,0.000105293,0.591916,0.976738,1,50.415,0.46187,0.250304,27.7793,0.724029,66.4869,2.64329,177.806,1.45727,261.589,0.752086,298.237,0.341709,0.186302,0.394725,0.201318,0.460188
0.0479973,0.889803,0.000309113,0.000284104,0.000517848,0.000897888,0.00121651,0.0016623,0.00299757,0.0060506,0.0134915,0.042335,8.44351e-05,0.47436,0.938023,1,41.7094,0.549008,0.271187,28.6886,1.02817,62.5804,1.95447,178.147,0.52249,263.539,0.874956,296.714,0.424957,0.215406,0.415844,0.240222,0.471975
0.0464098,0.750074,0.000395946,0.000231849,0.000437249,0.000698934,0.000956893,0.00134012,0.00231974,0.00519282,0.0112784,0.03445,0.000158158,0.446454,0.972851,1,60.4353,0.358337,0.245385,29.0474,1.20958,64.3184,0.708101,178.556,2.99876,260.892,0.355418,297.531,1.84401,0.222358,0.435946,0.246413,0.483808
0.0492378,0.712642,0.000309472,0.000294748,0.000483059,0.000724149,0.000995251,0.00131607,0.00257826,0.00522982,0.0114462,0.0352902,0.000131464,0.427716,0.968511,1,61.9983,0.350964,0.252014,29.1381,0.725726,61.8529,2.26419,179.277,2.21662,258.472,0.301993,296.896,1.9471,0.221153,0.431742,0.255856,0.467511
0.05,0.940971,0.000350558,0.000327809,0.000502412,0.00123754,0.00172415,0.00225359,0.00414566,0.00945735,0.0208829,0.065397,8.75957e-05,0.64498,0.985788,1,49.4608,0.422792,0.312186,28.2606,2.37293,64.9104,1.8577,178.94,0.925574,259.634,1.91115,296.962,0.467266,0.203199,0.410669,0.219699,0.454887
0.0552154,0.814994,0.000434599,0.00034244,0.000595676,0.00119467,0.00160217,0.0023248,0.00410032,0.00861126,0.0193655,0.0634721,8.13522e-05,0.553117,0.945554,1,79.7853,0.367864,0.306029,28.9739,2.00727,62.8681,0.874924,175.799,2.11265,262.312,0.417271,298.125,0.597843,0.215238,0.404801,0.2229,0.439347
0.0496569,0.779656,0.000561168,0.000406912,0.000693954,0.00119924,0.00161168,0.00209505,0.00394215,0.00832612,0.0188502,0.0611297,7.92181e-05,0.495027,0.961708,1,74.3319,0.382027,0.264755,28.8286,0.655509,63.2533,1.83259,180.745,2.89236,259.324,0.410362,299.737,0.689837,0.203371,0.403007,0.207653,0.436156
0.0476359,0.786522,0.000286644,0.000349312,0.000541021,0.00100148,0.00134041,0.00191016,0.00359808,0.00728753,0.0156107,0.0512487,8.24262e-05,0.537368,0.930893,1,71.1272,0.42477,0.253148,29.0952,1.75702,62.8364,3.19036,179.39,0.808517,259.403,0.277109,298.758,0.953438,0.208883,0.407311,0.223946,0.403179
0.0475017,0.702013,0.000432141,0.000309551,0.000532674,0.000898359,0.00127465,0.00164167,0.00300284,0.0061068,0.0138771,0.0435124,0.000101129,0.481244,0.931851,1,66.3112,0.372212,0.231734,28.5184,1.1615,61.6882,1.49308,177.314,0.794465,261.473,0.403267,295.885,3.56621,0.196636,0.39557,0.187991,0.412131
0.0491904,0.687299,0.000369141,0.000279074,0.000465521,0.000808217,0.00107698,0.00150031,0.00280227,0.00540779,0.0122787,0.0383239,0.000112287,0.463926,0.903474,1,57.5732,0.356447,0.230332,28.511,0.881496,62.6714,1.20493,176.574,0.941708,261.396,0.282373,296.055,2.2645,0.197137,0.391262,0.203491,0.398615
0.0481089,0.763166,0.000230465,0.000220553,0.000344146,0.000761064,0.00102218,0.00143516,0.00269187,0.00583295,0.0126577,0.0393101,0.000131061,0.596416,0.989498,1,52.5423,0.344531,0.261091,28.1216,1.20422,65.48,2.19546,180.75,0.825447,260.905,1.13927,297.237,0.704081,0.204644,0.407824,0.219565,0.452649
0.0486052,0.790368,0.000441688,0.000491723,0.000699869,0.000750936,0.00101325,0.00142937,0.00260977,0.00495985,0.0108623,0.0327852,0.000139546,0.291528,0.894394,1,56.5945,0.429217,0.245532,29.4096,0.73759,62.0592,0.947523,178.474,1.72762,258.633,0.759781,300.366,1.58013,0.235966,0.45721,0.288064,0.534755
0.0502148,0.670387,0.000214769,0.000219357,0.000325042,0.000591409,0.000806698,0.00110897,0.00204587,0.00437855,0.00944051,0.0283646,0.000193495,0.512159,0.9778,1,58.0468,0.286202,0.247943,28.2086,0.995041,64.137,2.16685,180.779,0.763484,261.352,1.36222,296.983,1.17903,0.209584,0.423711,0.239723,0.488523
0.047467,0.871364,0.000578112,0.000529856,0.000871164,0.000974971,0.00134834,0.00179228,0.00349977,0.00699395,0.0154114,0.0495126,9.29055e-05,0.373125,0.954382,1,82.2747,0.482295,0.266562,29.3158,1.67759,63.6008,2.38855,179.482,1.74049,260.155,0.658492,298.773,0.743728,0.225895,0.43354,0.249027,0.483249
0.0575558,0.664096,0.00034053,0.000280517,0.000437663,0.000975462,0.00138211,0.00180308,0.00345731,0.00685086,0.0150463,0.0486839,8.65834e-05,0.528675,0.932223,1,81.5257,0.314799,0.268473,27.2253,0.401146,64.5099,1.99773,178.309,1.78222,259.555,0.498522,297.84,0.691339,0.186504,0.365477,0.19542,0.374326
0.0551308,0.730525,0.000443522,0.00040662,0.000601,0.00101449,0.00134677,0.00190039,0.00335663,0.00729954,0.0162484,0.0517527,8.55746e-05,0.477094,0.98533,1,52.3481,0.328075,0.271878,26.8259,0.715898,64.5227,0.678182,177.936,0.951665,260.391,0.296741,298.502,0.513972,0.163931,0.357356,0.170704,0.392684
0.0530484,0.823083,0.000412625,0.00037971,0.000588508,0.000932907,0.00126406,0.00176375,0.00314224,0.00658355,0.0141791,0.0447886,0.00012396,0.424532,0.953325,1,64.6237,0.370096,0.291346,28.9684,0.949455,61.9178,0.874898,177.244,1.10044,260.232,0.321987,297.978,2.69085,0.22142,0.440318,0.259988,0.48757
0.0568282,0.789209,0.000344026,0.000310597,0.000468157,0.00072932,0.00103913,0.0013799,0.0024621,0.00520673,0.0113073,0.0338351,0.000124423,0.434155,0.964328,1,75.8166,0.360556,0.299982,28.1643,0.51612,64.6487,2.26586,180.662,2.36968,262.596,5.89276,295.651,0.755949,0.21818,0.422748,0.258276,0.500233
0.04908,0.735333,0.000605638,0.000423403,0.000650071,0.000879982,0.00125802,0.0016683,0.00298755,0.00633886,0.013793,0.0439533,0.000110497,0.392132,0.963625,1,58.0881,0.373553,0.25255,28.8472,0.817741,60.8168,1.35868,177.905,0.900414,259.44,0.268189,299.388,1.6217,0.215439,0.420504,0.239655,0.455888
0.057466,0.712876,0.000319611,0.000364001,0.000622014,0.000834006,0.00111659,0.00159513,0.00279145,0.00567585,0.0123723,0.0375519,0.00011824,0.381575,0.957446,1,46.5776,0.308791,0.277595,28.079,1.08401,63.0484,1.21923,178.416,0.640477,261.031,0.540996,298.579,0.318866,0.193603,0.396913,0.213745,0.472006
0.0611722,0.698487,0.000405809,0.000400088,0.00073659,0.000841419,0.00115553,0.00157224,0.00292597,0.00569501,0.01181,0.0372489,0.000114087,0.344878,0.893332,1,60.1031,0.309729,0.278325,28.2459,1.1651,62.6613,1.41154,179.971,0.629392,259.288,0.53006,295.903,4.19115,0.201821,0.404296,0.227518,0.419248
0.057973,0.741644,0.000603637,0.000365134,0.000681883,0.00106295,0.00138422,0.00190978,0.00360233,0.00714009,0.0163809,0.0504888,9.62519e-05,0.403242,0.917571,1,62.8256,0.319236,0.283134,28.8322,1.00078,64.826,1.05303,179.061,4.1611,260.066,0.363095,299.574,0.424321,0.204166,0.400165,0.210476,0.436056
0.0584289,0.667879,0.000621275,0.000378235,0.000591988,0.000991816,0.00135645,0.00181867,0.00317372,0.00719857,0.0151113,0.0492768,9.62897e-05,0.465402,0.995326,1,49.1811,0.286698,0.285419,27.8846,0.629505,63.2973,0.744438,178.688,0.314641,260.516,0.553061,294.296,3.56577,0.192113,0.378566,0.191575,0.394408
0.0557618,0.649143,0.000392398,0.000505222,0.000803116,0.000830551,0.00116758,0.00159024,0.00313549,0.00636005,0.0144098,0.0456948,0.000105396,0.372753,0.990512,1,48.856,0.286844,0.266306,28.4413,0.610857,61.4077,1.90478,179.291,0.298965,261.384,0.37567,296.16,3.40904,0.199436,0.391638,0.205384,0.392717
0.0548999,0.653775,0.000512334,0.00039564,0.00069408,0.000994157,0.001367,0.0018375,0.00310329,0.00668543,0.0153419,0.048588,9.20403e-05,0.433598,0.972316,1,45.8915,0.307634,0.260999,28.0997,0.661922,63.1464,1.66936,179.384,0.592644,260.906,0.437393,297.396,1.11326,0.200398,0.3776,0.19049,0.410685
0.0546153,0.69996,0.000289986,0.000309866,0.000459954,0.000873758,0.00122035,0.00166473,0.00281835,0.00650084,0.0137923,0.0436536,0.000102369,0.49693,0.981837,1,69.0609,0.309376,0.267095,27.607,1.0345,65.2429,0.655462,178.34,2.64807,258.74,0.585373,298.337,1.01666,0.181719,0.369473,0.195734,0.412876
0.0541497,0.728072,0.000352678,0.000322817,0.00051961,0.000953469,0.00128839,0.00178469,0.00350241,0.00712451,0.015451,0.0474495,0.00010639,0.513806,0.957357,1,79.6319,0.302132,0.271682,28.352,1.49861,65.3332,0.933639,178.303,1.95909,261.095,0.902449,299.263,4.50762,0.189631,0.38582,0.204321,0.417353
0.052951,0.712406,0.000324761,0.000272724,0.000453824,0.000777804,0.00108262,0.00135998,0.00260025,0.00536572,0.0118737,0.0377767,0.000108111,0.477329,0.976506,1,48.3291,0.334645,0.260015,27.7663,0.730775,63.3839,1.38857,179.069,0.952352,258.888,0.492799,296.844,0.939383,0.180027,0.382651,0.214628,0.407494
0.0582046,0.658645,0.000351713,0.000238849,0.000417706,0.000962914,0.00133072,0.00176743,0.0032417,0.00671018,0.0154336,0.0486102,9.88446e-05,0.565342,0.967767,1,59.1483,0.274305,0.276357,27.6793,1.65378,64.6046,1.47277,178.864,1.32696,260.763,0.925895,298.326,1.29234,0.180492,0.359397,0.190861,0.37839
0.0620399,0.684661,0.000255182,0.000274017,0.000547479,0.00104779,0.00143659,0.00202744,0.00371425,0.00781356,0.0171106,0.0543168,9.37849e-05,0.567983,0.961458,1,53.4574,0.253868,0.298665,27.9632,1.50043,65.6718,2.50559,178.216,1.78966,258.888,0.551676,298.672,1.02494,0.175698,0.363768,0.181739,0.396991
0.0510098,0.813735,0.000304876,0.000261831,0.000518808,0.00101118,0.00145777,0.00202463,0.00378118,0.00763034,0.0172306,0.0559817,8.03045e-05,0.595203,0.968537,1,66.2248,0.404287,0.283106,27.833,0.732604,63.0885,0.598187,179.786,1.12624,259.17,0.946358,296.596,1.93517,0.19636,0.392866,0.209643,0.422241
0.0521256,0.896355,0.000452547,0.000431542,0.000782154,0.00118627,0.00168635,0.00236551,0.00415708,0.00885054,0.0192091,0.0633678,8.32544e-05,0.48493,0.954193,1,40.6115,0.405704,0.298816,28.8838,2.09001,64.0553,3.50207,178.957,0.795323,259.099,0.457833,298.904,0.979855,0.20301,0.418571,0.216237,0.458958
0.0570995,0.650159,0.000314625,0.000289499,0.000419767,0.000909707,0.00120538,0.00161625,0.0030458,0.00664675,0.0145585,0.0444558,9.99307e-05,0.606276,0.977801,1,86.9084,0.292397,0.281131,27.6722,0.483419,62.6883,0.76509,179.086,2.33347,261.434,0.389701,295.314,0.833162,0.196928,0.376403,0.200483,0.398956
0.0572764,0.665712,0.000277586,0.000181251,0.000355045,0.000815303,0.00116969,0.00164768,0.00308871,0.00659158,0.0141385,0.0442279,0.0001008,0.574045,0.946594,1,72.6557,0.309569,0.279061,27.8303,0.463779,63.1175,0.886825,178.34,0.733007,262.256,0.425675,295.51,1.8821,0.20241,0.379674,0.210874,0.388536
0.0641841,0.715371,0.000253296,0.000233214,0.000348904,0.00110225,0.00141646,0.00187235,0.00372032,0.00734498,0.0162548,0.0492993,0.000118081,0.600617,0.937322,1,51.2629,0.257607,0.32578,28.0827,1.42113,61.0305,2.14035,176.988,0.514457,262.89,0.4543,295.582,1.65664,0.199239,0.395525,0.195836,0.44542
