"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.050757,0.756209,0.00051302,0.000360059,0.000618388,0.00101361,0.00138418,0.00195833,0.00347884,0.00707681,0.015706,0.0499126,7.39216e-05,0.46828,0.938396,1,53.4403,0.412309,0.256788,28.2123,0.69206,63.3975,1.98573,181.469,2.03233,259.703,0.976076,297.538,0.693445,0.200632,0.389131,0.209908,0.392839
0.0559316,0.827,0.000539037,0.000566621,0.000866755,0.00117487,0.00164058,0.00215299,0.00405731,0.00822246,0.0177217,0.0551947,8.93065e-05,0.407118,0.917135,1,63.5398,0.358861,0.292782,29.0266,2.57925,63.8444,1.7154,178.478,1.02543,257.783,0.548292,295.72,1.99299,0.203461,0.420198,0.219276,0.411562
0.0506284,0.695478,0.00035852,0.000318677,0.000448758,0.0010091,0.00135828,0.00180336,0.00343369,0.00657228,0.0144851,0.0457237,0.00010835,0.493747,0.888165,1,67.9778,0.341935,0.239491,28.3287,0.627049,63.303,1.75652,180.013,0.851977,260.267,0.907309,301.178,0.505071,0.205471,0.400513,0.197621,0.470762
0.0515661,0.696058,0.000339324,0.000309932,0.0004731,0.0010005,0.00138932,0.00181432,0.00355333,0.00657124,0.0144718,0.0459267,0.000105736,0.537767,0.855134,1,67.5513,0.340539,0.239294,28.4552,0.967989,63.2607,1.0571,180.334,1.72141,259.472,1.97053,300.139,0.463377,0.204206,0.397207,0.200467,0.427806
0.0487263,0.817779,0.00051365,0.000434571,0.000696096,0.000984629,0.00126584,0.00169001,0.00321514,0.00678515,0.0144472,0.0452147,9.93566e-05,0.426335,0.968087,1,47.2592,0.418243,0.264307,28.2861,0.816891,62.8956,1.89343,177.474,1.02842,260.301,0.411592,297.947,0.655372,0.20535,0.409709,0.226982,0.451082
0.0577016,0.633781,0.000359226,0.000405581,0.00055565,0.000910495,0.00134071,0.00173095,0.00323456,0.00654524,0.0148305,0.0464874,0.000118013,0.425867,0.953034,1,56.8619,0.282809,0.271776,28.1925,0.416944,61.7363,1.57868,179.998,2.07976,261.153,0.539544,297.712,1.49103,0.21208,0.399358,0.21443,0.421917
0.0547777,0.638808,0.000678575,0.000505121,0.000705875,0.000937358,0.0013246,0.00182747,0.00336271,0.00704863,0.0151722,0.0484084,0.000111231,0.393246,0.943505,1,63.2912,0.286399,0.253035,28.5399,0.829887,61.9892,1.10289,177.902,0.46175,259.396,0.313186,297.418,0.809102,0.20207,0.39404,0.204634,0.398266
0.0551039,0.695609,0.0003825,0.000451353,0.00054715,0.000866868,0.00122266,0.00165547,0.00304796,0.00601375,0.0134989,0.0421565,0.000116087,0.412482,0.942357,1,53.5655,0.30999,0.265357,28.0884,0.735526,63.4473,1.45595,179.731,0.300171,261.522,1.21931,297.742,0.785942,0.204614,0.399123,0.210966,0.433621
0.0527571,0.760081,0.000292785,0.000271289,0.000443829,0.000961104,0.00127125,0.0017407,0.00321885,0.00633132,0.0133901,0.0411738,0.00010765,0.525298,0.88707,1,46.5213,0.349168,0.263254,28.7684,1.47417,62.9198,2.35609,179.352,0.375501,257.5,0.39307,297.194,1.33113,0.206821,0.411427,0.235397,0.414359
0.0653374,0.751114,0.000784152,0.000576919,0.0010841,0.00135357,0.00181436,0.00249391,0.0046414,0.00942443,0.0217494,0.0713929,6.83997e-05,0.375566,0.992359,1,51.4774,0.319938,0.338781,27.9894,0.609897,62.7787,2.84253,180.355,0.442454,261.256,0.576754,297.549,1.97921,0.203583,0.385087,0.203109,0.406908
0.0605444,0.759064,0.000785635,0.000638733,0.000908977,0.001332,0.00189774,0.00249569,0.00457414,0.0104936,0.0226601,0.075624,8.29839e-05,0.430599,0.995379,1,55.8069,0.295746,0.319567,28.2711,1.28043,63.5326,3.27663,180.425,1.22739,258.295,0.287947,297.777,0.431426,0.197848,0.399527,0.194682,0.403225
0.063645,0.705127,0.00062736,0.000677187,0.0011436,0.00133863,0.00175674,0.00245935,0.0046435,0.00998172,0.0221441,0.0735977,8.63402e-05,0.388613,0.998517,1,61.8598,0.251401,0.316029,28.2203,0.604959,65.4399,1.78852,179.651,3.11505,258.338,0.518016,300.68,1.13433,0.192331,0.381102,0.199025,0.405785
0.0610776,0.686769,0.000771184,0.000567296,0.00101485,0.00133047,0.00169092,0.00226013,0.00431859,0.00961948,0.0216837,0.0699441,8.99944e-05,0.38492,0.998714,1,56.543,0.261646,0.300447,28.0282,0.817872,64.1004,1.56304,180.143,4.33285,258.049,0.381105,299.623,2.01865,0.195828,0.381453,0.201716,0.393721
0.0585173,0.703367,0.000434271,0.000495908,0.000670157,0.000994207,0.00155495,0.00206617,0.00360553,0.00769281,0.0175139,0.057165,7.12349e-05,0.445935,0.998816,1,41.7347,0.333501,0.292745,27.3887,0.391034,62.2283,5.01889,178.158,0.91925,258.55,0.550756,297.439,1.45708,0.190124,0.363537,0.208638,0.38177
0.0556559,0.806647,0.000585349,0.000590946,0.000948725,0.00123097,0.00170247,0.00215939,0.00424211,0.00751151,0.0165517,0.0514914,8.98026e-05,0.330793,0.85728,1,74.782,0.36934,0.266569,28.7884,2.68347,65.3325,0.449854,177.93,1.59051,260.467,1.84187,296.168,0.899577,0.200699,0.403812,0.192812,0.401796
0.0675977,0.720285,0.000545051,0.000432664,0.000761765,0.00118292,0.00160337,0.00214521,0.00411609,0.00724209,0.015503,0.0480489,8.26036e-05,0.403644,0.816603,1,76.6938,0.306176,0.291622,27.6226,0.615758,64.9677,2.05126,180.622,1.11887,259.781,0.253999,300.006,0.454731,0.19232,0.376088,0.190254,0.406153
0.0675776,0.703289,0.0005759,0.0004314,0.000775954,0.00122374,0.001634,0.00219647,0.00419808,0.00744941,0.0159903,0.0492681,8.24764e-05,0.404085,0.827276,1,74.3021,0.307402,0.290644,27.6157,0.593869,65.3555,1.78023,180.566,1.17026,259.819,0.255714,300.357,0.452016,0.190823,0.374199,0.19235,0.406308
0.0563439,0.63868,0.000503733,0.000376359,0.000678467,0.00104487,0.00138531,0.00191995,0.00338136,0.00634588,0.0141645,0.0434222,9.52354e-05,0.374344,0.854884,1,40.7698,0.315998,0.240132,28.844,0.831185,62.3545,0.651875,177.103,0.605149,259.781,0.335734,296.662,2.62565,0.198169,0.388848,0.194275,0.389649
0.0581502,0.809025,0.000711007,0.000610634,0.000826651,0.00120939,0.00164719,0.00220619,0.00419519,0.00911156,0.020472,0.0638584,7.35595e-05,0.421489,0.99672,1,74.8604,0.349728,0.310734,27.4935,0.627159,65.8855,2.40864,179.136,1.73388,259.067,1.02007,298.546,1.09438,0.185694,0.376734,0.195335,0.407895
0.0531209,0.660806,0.000471421,0.000448196,0.000771013,0.000856327,0.00121767,0.00159585,0.00294573,0.00582663,0.0131623,0.0415258,0.000106993,0.337185,0.929136,1,53.5659,0.320278,0.241319,28.4722,0.836047,63.2849,1.96127,177.916,1.60598,262.496,0.34216,296.266,0.525638,0.197294,0.389287,0.181386,0.404361
0.0478265,0.800985,0.000249367,0.000259007,0.0003763,0.000902947,0.00125688,0.00172489,0.0031794,0.00667895,0.0149052,0.0448033,9.81036e-05,0.616342,0.930058,1,49.387,0.414201,0.257194,27.9892,0.770273,64.1328,1.02338,179.8,1.21784,256.619,1.58216,298.991,1.18038,0.199002,0.398991,0.22425,0.43572
0.0581411,0.744287,0.000677691,0.000858554,0.000978517,0.00113417,0.00162275,0.00211074,0.0039314,0.00790249,0.0165362,0.051915,0.000106289,0.315175,0.888822,1,55.1309,0.326374,0.280604,29.0172,1.22062,61.8703,1.87086,177.663,0.992793,261.802,0.377779,296.514,1.01043,0.220695,0.421395,0.211674,0.428727
0.0615257,0.839773,0.000597412,0.000680263,0.000827585,0.00138645,0.00192118,0.00256835,0.00476651,0.00981964,0.0207095,0.0670268,7.3986e-05,0.451507,0.908122,1,53.3781,0.350936,0.319771,27.8054,0.790202,64.8415,1.11182,180.959,1.53496,258.14,1.66824,299.683,0.908072,0.194518,0.39409,0.200694,0.438491
0.0565857,0.724175,0.000530743,0.00044505,0.000605822,0.00102773,0.0014045,0.0018451,0.0035367,0.00720147,0.0159767,0.0484273,0.000132734,0.457981,0.943395,1,52.8367,0.269116,0.281831,28.6878,1.93101,63.2106,0.561439,177.786,0.979625,259.046,0.559487,298.982,1.3424,0.197308,0.411818,0.211783,0.441709
0.0547367,0.889598,0.000501162,0.000332554,0.000714813,0.00128241,0.00179594,0.00241825,0.00439887,0.00782112,0.0172163,0.054561,6.50408e-05,0.485795,0.86161,1,51.7833,0.507551,0.294027,28.9014,0.542587,65.0096,4.64246,181.223,0.270615,261.752,0.259743,297.356,0.998922,0.225294,0.414256,0.225618,0.436877
0.05441,0.799547,0.000378096,0.000315375,0.000627319,0.00109676,0.00143393,0.00199831,0.00359295,0.00720598,0.0156708,0.0493701,6.69865e-05,0.505154,0.902603,1,57.9899,0.442448,0.28021,28.3702,0.663064,64.0944,0.437424,177.18,5.93732,259.221,1.21795,296.99,1.18348,0.204858,0.38641,0.230511,0.398681
0.0533696,0.786363,0.000538842,0.000382268,0.000836475,0.00136625,0.00185706,0.00259961,0.00489036,0.0101431,0.0227498,0.077042,6.16458e-05,0.560186,0.988704,1,66.798,0.362438,0.292908,28.5004,1.03074,62.3142,0.764195,177.37,0.373748,260.852,0.539376,295.069,1.37851,0.192217,0.377805,0.187753,0.358996
0.0572763,0.893914,0.000477234,0.000460827,0.000752967,0.00136393,0.00184476,0.00254882,0.00458398,0.00976181,0.0216759,0.0707136,8.68427e-05,0.526196,0.963008,1,45.6868,0.36486,0.335769,28.9491,1.10792,65.7154,2.27014,180.896,0.850495,261.474,0.334334,296.377,0.962688,0.217889,0.421709,0.215685,0.440372
0.0495021,0.773513,0.000352944,0.000346161,0.000493326,0.000833195,0.0012015,0.00166259,0.00300428,0.00626537,0.013788,0.0434744,0.000119567,0.436952,0.967412,1,62.5423,0.368514,0.262057,28.7518,3.30016,63.5473,1.55303,178.93,1.38144,259.656,0.41127,297.814,1.42678,0.212657,0.41844,0.236718,0.450587
0.0546124,0.792035,0.000392536,0.000345502,0.000616664,0.00105575,0.00137075,0.00180549,0.0033932,0.00709767,0.0153609,0.0469225,0.000112002,0.465906,0.94036,1,43.9372,0.345147,0.290481,28.7666,1.12025,62.6576,1.91768,180.175,0.841266,260.63,0.491932,298.262,0.364192,0.217067,0.425907,0.225823,0.476883
0.0579449,0.825067,0.00070423,0.00059735,0.00104098,0.001361,0.00193412,0.00245721,0.0043659,0.00874447,0.0189621,0.0597569,6.65177e-05,0.366559,0.897324,1,44.1282,0.394749,0.286408,27.908,1.88015,66.5032,1.2537,180.663,0.835305,260.02,0.463223,297.744,0.735814,0.186378,0.376716,0.17911,0.386104
0.061369,0.728813,0.000616827,0.000569759,0.000860519,0.00142125,0.00187441,0.00263832,0.00465008,0.00888631,0.0194627,0.0622729,9.09318e-05,0.425976,0.863039,1,53.2315,0.293602,0.283662,28.2921,1.0133,64.3349,0.433184,178.493,0.621228,259.514,0.384989,297.364,2.26342,0.195681,0.390787,0.184053,0.38165
0.0479709,0.753799,0.000401783,0.000422341,0.000601867,0.000868496,0.00114437,0.00159997,0.00291655,0.00612827,0.0130121,0.0415412,9.12292e-05,0.412441,0.95819,1,52.0887,0.40681,0.23695,27.4661,0.605877,64.4077,4.50337,179.81,0.609387,261.724,0.431562,292.434,0.489736,0.178431,0.377307,0.168027,0.354322
0.0668449,0.716242,0.000740043,0.000588394,0.000937348,0.0012785,0.0018382,0.00244467,0.004371,0.00873024,0.0197518,0.0623166,6.5781e-05,0.384524,0.925814,1,48.0468,0.331108,0.321662,27.5224,0.40299,62.8455,0.324359,178.396,2.91366,263.679,0.294002,292.299,2.72958,0.206522,0.377455,0.179774,0.375647
0.0584417,0.779562,0.000555311,0.000584982,0.000821246,0.00100736,0.00132394,0.00182627,0.00337286,0.00696842,0.0147495,0.046709,8.21337e-05,0.347534,0.93767,1,65.6781,0.397374,0.297021,27.9556,0.415627,62.3419,1.44584,178.277,0.710648,261.854,0.506246,297.322,0.575286,0.211998,0.399635,0.22896,0.438034
0.0572667,0.753792,0.000517453,0.000666723,0.000735254,0.00095561,0.00129251,0.00179043,0.00330161,0.00664062,0.0143111,0.0452908,6.82034e-05,0.366237,0.939724,1,74.1497,0.415407,0.286558,28.462,0.40191,62.6442,1.99542,179.456,0.904626,261.446,0.905615,299.439,0.423094,0.208044,0.393397,0.237386,0.44858
0.0581408,0.71968,0.000342391,0.000320163,0.000428549,0.000941329,0.00121388,0.00177298,0.0029764,0.0054943,0.0118649,0.0355628,0.000118649,0.470921,0.834025,1,36.6979,0.326042,0.263674,28.3039,0.631591,63.6317,0.55871,179.128,2.0534,259.622,0.866673,295.975,2.26052,0.201124,0.399369,0.22205,0.41619
0.0579865,0.721227,0.000328128,0.000263713,0.000421334,0.000896837,0.00112988,0.00162747,0.0029565,0.00516109,0.011211,0.0332306,0.000110018,0.469421,0.815051,1,42.3244,0.350842,0.256948,28.0357,0.526419,64.1976,0.639866,179.31,2.87138,259.932,0.525749,296.708,2.58588,0.19717,0.398188,0.211894,0.417307
0.0538511,0.831994,0.000417613,0.000490981,0.000730387,0.00148793,0.00207274,0.00291905,0.00529118,0.0103346,0.022448,0.0779817,5.83556e-05,0.527763,0.889951,1,70.9781,0.426979,0.283065,28.3069,1.08719,62.2503,3.16087,177.477,0.531164,259.66,0.935831,298.719,0.54826,0.199009,0.385073,0.204141,0.374728
0.0631658,0.740725,0.000684811,0.000464522,0.000797548,0.000939068,0.00126136,0.00168973,0.00315565,0.00601047,0.012461,0.0382675,0.000104104,0.317893,0.865198,1,72.0537,0.319433,0.288399,28.6299,1.04662,63.6894,1.54139,176.942,0.643872,260.19,1.68553,296.55,0.747083,0.200695,0.401033,0.222673,0.437338
0.0610479,0.71899,0.000542284,0.000585703,0.000839182,0.00102899,0.00151364,0.00200398,0.00358061,0.00675017,0.0146032,0.0447107,9.99895e-05,0.33597,0.86363,1,49.6555,0.318639,0.274868,28.1902,0.907163,63.6549,0.761184,180.176,1.3793,262.665,0.353869,296.493,0.599961,0.201482,0.3973,0.183306,0.419524
0.0567501,0.810207,0.000521443,0.000374467,0.000688058,0.000983468,0.00125203,0.00176166,0.00314681,0.00577412,0.0119188,0.0365592,9.27139e-05,0.358825,0.827062,1,52.9045,0.422326,0.263413,28.2528,0.762584,66.8703,1.28802,180.533,1.9121,258.531,0.521317,296.927,2.26408,0.197496,0.402834,0.219337,0.42911
0.0538314,0.724058,0.000336087,0.000369599,0.000531993,0.00084584,0.00125581,0.00161904,0.00296123,0.00531958,0.0114017,0.0345354,0.000133173,0.389163,0.828412,1,57.7542,0.347434,0.241331,28.246,0.910285,63.0091,3.1396,178.337,0.389694,259.726,0.826921,298.896,0.523535,0.20641,0.412572,0.218405,0.444357
0.0533,0.741801,0.000510357,0.00031764,0.000568878,0.000863252,0.00112574,0.00156056,0.00289693,0.00524568,0.0112349,0.0338044,9.96159e-05,0.367525,0.844611,1,62.6294,0.387926,0.239577,28.685,2.74838,65.2014,2.02451,179.256,3.2663,260.066,0.641085,297.607,3.5413,0.196358,0.394358,0.207613,0.418636
0.0535698,0.785176,0.000511765,0.00040095,0.000705072,0.000982092,0.00140353,0.00178621,0.00328507,0.00610009,0.0130086,0.0391451,0.000101631,0.38709,0.8478,1,45.8907,0.398751,0.251024,28.1482,2.03743,64.5363,1.2462,179.248,1.32831,259.202,1.20718,298.36,1.02876,0.19546,0.397838,0.205005,0.425203
0.076316,0.814674,0.000724702,0.000601546,0.000934248,0.00191497,0.00244426,0.00346295,0.00639728,0.00997971,0.0210614,0.0640629,5.94399e-05,0.376502,0.718843,1,52.9661,0.3545,0.332656,29.0048,0.712595,62.3482,0.622645,178.207,1.2382,259.983,0.315884,297.33,1.16664,0.212763,0.40228,0.212594,0.383789
0.075232,0.901447,0.000583706,0.000540299,0.000891026,0.00183636,0.00262987,0.00339923,0.00631556,0.00926546,0.0192346,0.0592422,6.52551e-05,0.461123,0.67012,1,73.52,0.401214,0.333547,27.8266,0.793988,64.6659,1.49521,178.516,2.30375,262.699,2.93353,296.91,1.9415,0.200007,0.393194,0.182827,0.396768
0.0726528,0.784884,0.000870944,0.000759764,0.00102804,0.00207728,0.0027322,0.00352637,0.00668091,0.00997992,0.0211224,0.0626924,6.32824e-05,0.35786,0.686174,1,42.6647,0.334819,0.290478,28.3388,1.322,65.3265,3.15159,179.982,0.933981,257.042,0.262673,298.214,0.990009,0.191474,0.392859,0.180012,0.35432
0.0756612,0.673685,0.00060407,0.000514706,0.000666928,0.00146922,0.00193547,0.00252853,0.00481171,0.00762104,0.0158123,0.0485477,8.5002e-05,0.393027,0.732038,1,61.9712,0.282884,0.290114,26.8557,0.465463,63.133,0.570552,180.476,0.529887,261.162,0.848287,297.145,0.539289,0.186732,0.369882,0.164602,0.377921
0.0736232,0.657151,0.000488865,0.00052305,0.000807748,0.00112146,0.00149556,0.00211445,0.00375803,0.00624288,0.0130349,0.0406333,7.58492e-05,0.312349,0.765827,1,45.0807,0.290582,0.275578,27.6035,0.655131,67.0805,0.733061,182.291,4.0962,258.325,3.13576,299.652,0.444572,0.180299,0.358285,0.187166,0.36659
0.0669557,0.777377,0.0004475,0.00041331,0.000726476,0.00140572,0.00173979,0.00251679,0.0046577,0.0079833,0.0171831,0.0542125,5.1246e-05,0.477851,0.812276,1,58.2376,0.391727,0.308904,28.0025,0.620947,61.474,3.30971,176.379,0.397723,261.903,0.277561,296.539,3.67875,0.189727,0.367897,0.19206,0.383356
0.0627034,0.875024,0.000650148,0.000593489,0.00102251,0.00158963,0.00219317,0.00287329,0.00523668,0.00957128,0.0212054,0.0659462,6.12727e-05,0.400811,0.856524,1,69.573,0.402228,0.312872,27.5547,2.11224,65.2679,1.43331,180.123,1.74467,260.435,0.308072,296.826,0.502017,0.184771,0.38092,0.174922,0.383517
0.0660098,0.829859,0.000628909,0.000539864,0.00097292,0.00146085,0.00205103,0.00266908,0.0048165,0.0092898,0.0199661,0.0637094,6.24676e-05,0.40398,0.869658,1,63.1339,0.357439,0.322856,28.0511,2.61094,64.0269,1.31514,180.129,1.9268,259.688,0.35537,296.431,0.638394,0.182655,0.381296,0.183736,0.370743
0.0612667,0.734789,0.000474476,0.000365543,0.000701205,0.00122886,0.00171214,0.00224817,0.0042374,0.00713933,0.0154186,0.0469763,9.14143e-05,0.407341,0.792597,1,57.2739,0.350321,0.272467,28.4075,0.491042,63.3645,2.68282,176.577,2.07781,262.055,0.364704,296.962,0.589524,0.214834,0.399914,0.200853,0.421372
0.0587369,0.784908,0.00056656,0.000627735,0.001116,0.00138993,0.00190504,0.00260652,0.00460142,0.010193,0.0225181,0.0746985,6.61042e-05,0.380931,0.984955,1,61.5667,0.335889,0.305902,28.248,3.84701,65.5319,4.49233,179.697,2.44358,262.51,0.369905,298.232,0.582294,0.192746,0.374564,0.172627,0.400615
0.0600351,0.79067,0.000752219,0.000561255,0.000834974,0.00113732,0.00157136,0.0021073,0.00395979,0.00826607,0.0184339,0.0586326,8.72276e-05,0.42199,0.980348,1,81.8458,0.318522,0.312961,27.8896,1.27595,65.9784,0.684727,177.859,0.602004,261.642,0.278247,295.598,2.95712,0.184957,0.38118,0.181071,0.396009
0.0606272,0.799641,0.000678449,0.000527806,0.000785914,0.00118357,0.00159189,0.00213483,0.00393949,0.00825015,0.0184216,0.0589223,8.44394e-05,0.381868,0.9861,1,75.9878,0.323761,0.315862,27.8549,1.25533,66.8607,0.684211,177.035,0.443056,261.403,0.311006,296.604,6.58027,0.182508,0.377561,0.184127,0.409467
0.0584314,0.75607,0.000622381,0.000663369,0.000922936,0.0010521,0.00157134,0.00201533,0.00376026,0.00771814,0.0168645,0.0536406,7.77351e-05,0.31845,0.97131,1,55.1119,0.34368,0.297777,28.7291,0.761734,61.5029,3.57022,181.144,3.74099,259.602,1.52986,297.13,0.316786,0.206392,0.405967,0.218628,0.41793
0.058935,0.767428,0.000956284,0.000709049,0.00113747,0.00117212,0.00173628,0.00234374,0.00414752,0.00839864,0.0193368,0.0603592,7.55171e-05,0.311806,0.892507,1,54.1334,0.355669,0.283749,28.552,0.704757,62.8831,1.54507,179.676,1.05819,260.557,0.804085,298.126,0.349176,0.207648,0.397801,0.199302,0.409924
0.0550831,0.875058,0.000904344,0.000909026,0.00123934,0.00122077,0.00168789,0.00232224,0.00410639,0.0085818,0.0181689,0.0608609,9.11247e-05,0.298733,0.973874,1,46.5149,0.388177,0.303687,28.2694,1.43278,63.7814,1.43578,177.923,1.66515,257.955,0.613213,301.299,0.676278,0.200305,0.415988,0.236582,0.481728
0.0499744,0.794161,0.000448723,0.00041267,0.000626996,0.00109901,0.00155512,0.00215855,0.00397565,0.00777178,0.0178696,0.0577467,8.6402e-05,0.509721,0.938464,1,57.3859,0.412324,0.269748,28.5387,0.644635,61.4522,1.71531,180.797,0.296131,260.244,0.975391,296.553,0.617495,0.217729,0.413951,0.220955,0.421005
0.0526488,0.947881,0.000439247,0.000368121,0.000619682,0.00127256,0.00171577,0.00226117,0.0041214,0.00938149,0.0199918,0.0638258,8.37512e-05,0.522395,0.989254,1,48.2346,0.43914,0.328084,29.0243,1.04594,64.8785,1.63046,178.246,0.477518,260.558,0.284199,298.125,2.7738,0.223868,0.429952,0.248543,0.478656
0.0524208,0.939828,0.000570444,0.000425565,0.000716459,0.00137258,0.0018226,0.00241505,0.00449383,0.0095602,0.0208366,0.0672795,6.71429e-05,0.532202,0.970429,1,41.2871,0.493121,0.31883,28.4765,0.595015,62.8282,0.894307,179.153,1.37026,262.553,1.26428,297.244,2.53331,0.212265,0.412876,0.218544,0.453557
0.0590617,0.620984,0.00042376,0.000319421,0.000581377,0.00107539,0.00142628,0.00205016,0.00371659,0.00796125,0.0176905,0.0590247,8.35343e-05,0.525828,0.980589,1,70.4134,0.259272,0.272027,27.8584,1.61583,64.3756,0.649271,180.162,1.06176,258.809,0.527861,297.854,1.82591,0.178974,0.358631,0.173126,0.371916
0.049243,0.539387,0.000320037,0.000380629,0.000554428,0.00094858,0.00137664,0.00173771,0.00331705,0.0071373,0.0164107,0.0544397,0.000117859,0.487242,0.969899,1,51.4068,0.248627,0.213157,28.1215,0.688541,64.0587,0.643462,178.812,0.828665,256.609,1.29887,298.01,0.56804,0.19088,0.370989,0.188834,0.350693
0.0621469,0.691091,0.000517126,0.000398214,0.000664711,0.00133316,0.00165647,0.00227474,0.00429422,0.00972117,0.0211992,0.0698343,8.15488e-05,0.532034,0.977091,1,73.5879,0.276653,0.315146,28.2889,0.951188,61.3864,4.73456,179.195,1.15349,259.984,0.318087,299.984,2.77183,0.200077,0.387815,0.202581,0.40032
0.0517712,0.748714,0.000284082,0.000251294,0.000500581,0.000911903,0.00133782,0.00186907,0.00342834,0.00707812,0.0161542,0.0517302,0.000107594,0.560584,0.959419,1,60.1503,0.336256,0.273311,28.1016,0.78069,64.5822,0.896269,178.625,1.82349,260.199,0.698091,295.059,0.638909,0.20887,0.402,0.207409,0.400244
0.0508845,0.636988,0.000455631,0.000349638,0.000515837,0.0011677,0.00151854,0.00205836,0.0037397,0.00776281,0.0166689,0.0564494,7.4186e-05,0.489723,0.91596,1,45.6766,0.361653,0.239118,28.6287,0.587013,59.6218,3.2818,178.562,1.12651,261.389,0.271802,295.212,1.73975,0.213039,0.390379,0.190488,0.373429
0.053329,0.70447,0.000375219,0.000358022,0.000715276,0.00105647,0.0013269,0.00200338,0.00372512,0.00707152,0.0157568,0.0514902,7.86779e-05,0.456794,0.913304,1,41.9961,0.365216,0.254554,27.9635,0.942359,59.1706,1.52443,179.4,1.45152,260.549,0.259392,294.495,2.00055,0.19435,0.387401,0.185382,0.370137
0.0546222,0.818285,0.000421524,0.000362659,0.000788409,0.00135006,0.0017899,0.00262219,0.00493359,0.00905682,0.0201163,0.0659483,7.64888e-05,0.455432,0.878263,1,65.7583,0.358588,0.270428,28.3736,1.03705,69.1629,0.574009,178.9,0.702623,261.067,0.416879,298.146,0.434592,0.188061,0.380244,0.163459,0.396736
0.0514052,0.801989,0.000412626,0.000371803,0.000589138,0.0011337,0.00155217,0.00213539,0.00394985,0.00785205,0.0173374,0.0568794,9.18836e-05,0.534474,0.917317,1,65.8847,0.357027,0.262984,27.817,1.10707,67.7605,0.838689,179.735,0.515979,261.281,0.684564,296.727,0.840155,0.181783,0.381933,0.162454,0.397804
0.0543463,0.802023,0.000438516,0.000457352,0.000704073,0.00119791,0.00162309,0.00213788,0.00395236,0.00833512,0.0185876,0.0595105,7.13031e-05,0.493509,0.961854,1,59.4299,0.371396,0.286664,28.2507,3.61401,65.1608,0.822355,178.881,0.779419,260.833,0.25854,295.405,0.379108,0.187058,0.376842,0.183093,0.370845
0.0521442,0.844151,0.000640044,0.000578261,0.00100051,0.0010023,0.00143928,0.00192747,0.00344233,0.00728195,0.0163624,0.0519686,8.21364e-05,0.353279,0.967539,1,49.4473,0.411579,0.277465,28.2437,3.78041,64.7371,0.693291,179.233,1.01712,261.902,0.31034,298.416,2.49277,0.187342,0.392994,0.193626,0.440067
0.0583517,0.865082,0.000813642,0.000967468,0.00114283,0.0015495,0.00214576,0.00279973,0.0052678,0.0110614,0.0229334,0.0769774,6.18165e-05,0.388768,0.976737,1,43.1128,0.378713,0.318898,28.1244,1.3881,67.0302,2.49296,179.44,1.47591,260.217,0.350087,297.635,1.36382,0.187091,0.380375,0.184845,0.376045
0.0578557,0.789778,0.000607465,0.000396011,0.000624813,0.000993919,0.00131059,0.0017048,0.00316515,0.00670068,0.0154827,0.047705,9.81859e-05,0.437442,0.970049,1,62.3394,0.334446,0.301874,27.9534,1.94655,64.7168,1.07582,178.826,0.84966,261.566,0.782561,295.586,0.758603,0.194369,0.389949,0.210353,0.422093
0.0575884,0.710114,0.000399764,0.000521564,0.000798505,0.000940521,0.00134257,0.00184058,0.00322472,0.00740239,0.0154476,0.0498364,9.9818e-05,0.353325,0.991395,1,54.7757,0.291362,0.286157,28.8883,2.74056,63.0187,0.636287,178.868,0.364389,259.517,1.44436,299.418,0.751274,0.195844,0.396327,0.21253,0.454196
0.0491588,0.885459,0.000511822,0.000267291,0.000580998,0.00122912,0.00163648,0.00210368,0.00419086,0.00836739,0.0178928,0.0596671,7.00813e-05,0.514208,0.928104,1,58.0631,0.504817,0.278069,28.5192,0.977265,62.793,1.37327,180.292,0.329941,261.441,0.654217,298.635,0.898331,0.213392,0.409127,0.224102,0.420445
0.0566293,0.936475,0.0004124,0.000501754,0.000819709,0.00156955,0.00210664,0.00274482,0.00545682,0.00978056,0.0220927,0.069335,9.68752e-05,0.499749,0.834615,1,57.1356,0.406325,0.315168,29.4371,1.53682,63.2126,0.952797,177.884,5.75697,257.275,1.10274,299.24,1.66491,0.239913,0.455673,0.260919,0.459398
0.055903,0.941514,0.00041135,0.000549932,0.000782176,0.00159132,0.00216301,0.00279259,0.00549246,0.00995869,0.0224595,0.0707071,9.06791e-05,0.501259,0.870161,1,56.1761,0.415974,0.320831,29.4428,1.65158,63.2312,1.14995,178.004,3.545,258.143,1.04579,299.45,1.53354,0.236424,0.455526,0.257482,0.463661
0.0655414,0.854157,0.000637007,0.000795469,0.000955557,0.00130988,0.00179249,0.00246143,0.00429227,0.00925172,0.0200511,0.0646629,6.63923e-05,0.389481,0.985411,1,47.7502,0.358437,0.357601,27.569,0.441142,66.3443,1.62243,178.809,0.362223,261.659,0.369717,296.65,1.46466,0.188552,0.383355,0.195275,0.418433
