"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0557491,0.716812,0.00020637,0.000187123,0.000436169,0.000962274,0.00132895,0.00184875,0.0033955,0.00712429,0.0148678,0.0461968,0.000132998,0.617621,0.915273,1,63.6193,0.299958,0.290956,28.5325,0.429607,61.9031,3.26522,179.271,1.9705,259.707,1.02733,296.981,0.313054,0.228241,0.429902,0.233952,0.480226
0.053436,0.782254,0.0002637,0.000194181,0.000314593,0.000775517,0.0010635,0.00141423,0.00267902,0.00551026,0.0124662,0.0384747,0.000137841,0.659459,0.96243,1,51.4788,0.319297,0.2927,28.1113,1.15592,63.1521,0.999233,180.233,1.96648,262.622,0.951718,298.721,0.502891,0.204763,0.412089,0.227985,0.526757
0.0586951,0.757089,0.000341325,0.000370644,0.00055875,0.00106262,0.00145931,0.002019,0.00359215,0.00822686,0.0172358,0.0543811,0.00010193,0.491996,0.996392,1,44.1107,0.301611,0.314823,28.5232,0.583056,64.4995,2.20184,180.018,1.14248,257.178,1.11357,298.315,0.543832,0.206467,0.408914,0.233546,0.456551
0.0532545,0.818648,0.000357416,0.000242953,0.000414607,0.00088387,0.00118418,0.00158605,0.00307938,0.00636801,0.0142685,0.0445547,0.000114144,0.537429,0.996404,1,57.659,0.356039,0.29634,27.545,1.10335,65.047,1.87561,183.213,0.482424,258.86,0.316623,297.592,2.88606,0.200692,0.412965,0.223743,0.47255
0.0484371,0.759998,0.00029303,0.00035822,0.000510866,0.000811572,0.00111588,0.00151855,0.00269634,0.00598972,0.0128207,0.0397948,0.00012359,0.477346,0.957047,1,49.342,0.358858,0.254109,29.0196,0.894702,64.1241,0.955847,180.399,0.480939,261.061,0.504854,296.304,0.557053,0.214385,0.421991,0.221396,0.454958
0.0534104,0.80521,0.000464372,0.000313407,0.000582314,0.000779397,0.00110692,0.00144817,0.00285065,0.00576752,0.0130148,0.038882,0.000104956,0.443988,0.99549,1,44.8084,0.388677,0.28938,27.8823,0.671339,63.415,0.729964,177.886,0.638382,260.46,0.445365,297.478,0.821736,0.198515,0.401711,0.247896,0.461735
0.0506925,0.797037,0.000360055,0.000463435,0.000612895,0.000805501,0.00117469,0.00158595,0.00286628,0.00609646,0.0131391,0.0410074,9.76553e-05,0.427167,0.99157,1,46.7263,0.421122,0.272812,27.7397,0.521966,64.6879,1.8526,179.184,0.49397,260.41,0.380107,300.102,0.796297,0.20508,0.398058,0.238853,0.490314
0.059001,0.724078,0.000274515,0.000319635,0.000549602,0.000923835,0.00125892,0.00171105,0.00313664,0.00641282,0.0137552,0.0432072,0.00012328,0.49967,0.937936,1,69.8057,0.281997,0.293446,28.6158,1.77252,63.549,0.588752,179.278,2.30864,260.771,0.287299,295.997,2.7176,0.200988,0.406508,0.210889,0.427471
0.0564756,0.778826,0.00040516,0.000283199,0.000440961,0.00089982,0.00123451,0.00161906,0.0030941,0.00626415,0.0134817,0.041517,0.000107525,0.524056,0.946099,1,55.8892,0.337597,0.293736,28.251,1.37471,63.4863,5.25095,179.354,0.922392,261.937,0.274367,296.758,1.23197,0.195983,0.400767,0.216106,0.443057
0.0434563,0.761484,0.000278518,0.000280688,0.000389627,0.000722598,0.000994539,0.00134704,0.00244322,0.00513694,0.0113986,0.0361456,9.30008e-05,0.493617,0.972186,1,46.2092,0.504338,0.227605,28.1348,0.652398,64.7668,0.422654,177.771,1.52416,262.408,0.52751,295.068,0.683683,0.201747,0.390648,0.208598,0.426686
0.0467917,0.784724,0.00026646,0.000202346,0.000380992,0.000714233,0.00096055,0.00130865,0.00245421,0.00524782,0.0114387,0.0339641,0.000131358,0.528228,0.943999,1,54.6739,0.401332,0.248324,28.5335,1.78211,62.4684,6.33812,181.278,1.95771,261.066,0.496486,297.251,3.39134,0.21016,0.423482,0.234263,0.470892
0.0466378,0.764715,0.000310032,0.000299143,0.000408349,0.000743375,0.00105927,0.00145074,0.00260602,0.00515109,0.0112783,0.0354068,0.000121994,0.438773,0.932259,1,50.0137,0.429252,0.239618,28.6843,0.6932,64.385,0.417571,178.684,1.25527,258.044,0.350142,297.695,0.909699,0.217445,0.423589,0.251613,0.471818
0.0683159,0.763762,0.000461734,0.000401302,0.000610153,0.00108931,0.00138981,0.00195777,0.00359918,0.00691158,0.0150999,0.0457282,9.65643e-05,0.466632,0.874419,1,59.6157,0.309668,0.331185,28.2019,2.85067,62.4795,5.28718,178.597,1.40434,261.79,2.53437,297.567,1.70303,0.206473,0.397531,0.22063,0.45163
0.0490243,0.770731,0.000266715,0.000275673,0.000470695,0.0006642,0.00101561,0.00123783,0.002352,0.00516229,0.0109586,0.0344419,0.000154416,0.409835,0.993119,1,65.0828,0.353721,0.263883,28.9521,1.25524,62.6576,1.65179,177.543,2.8532,260.917,1.85012,296.331,0.984457,0.217954,0.438112,0.259564,0.507494
0.0693953,0.701342,0.000524906,0.000487423,0.000880932,0.000980059,0.00127721,0.00179861,0.00315546,0.00632493,0.0142645,0.0436243,0.000110393,0.32708,0.92796,1,58.464,0.279367,0.32818,28.3612,0.836703,62.1823,1.09108,181.788,0.503392,258.47,0.428757,300.049,1.58732,0.213385,0.415057,0.249411,0.484198
0.0625811,0.735492,0.000442975,0.000457778,0.000604503,0.00102666,0.00132495,0.00188185,0.00348133,0.00703051,0.0155971,0.0474761,0.000114266,0.438926,0.913129,1,59.5639,0.29411,0.310565,28.8492,1.10539,62.3724,4.42228,182.369,0.363804,257.9,0.437623,298.296,1.28737,0.218748,0.427288,0.238912,0.470268
0.0570767,0.731189,0.000296908,0.000228327,0.000385247,0.000814977,0.00118547,0.00153563,0.0028209,0.00587773,0.0125781,0.0398711,9.0794e-05,0.553301,0.967036,1,58.4518,0.334873,0.288739,27.8571,0.699538,64.6241,0.608072,180.184,0.404502,259.731,0.972734,298.528,0.35964,0.189862,0.381089,0.217941,0.453095
0.0484078,0.686369,0.000245898,0.000184693,0.000302768,0.000675016,0.000871306,0.00125099,0.00222544,0.00490332,0.0108752,0.0343176,0.00010485,0.584874,0.995408,1,52.0124,0.377273,0.244213,27.5854,0.637489,63.8999,3.37724,179.229,2.26485,259.988,0.938244,296.663,4.77916,0.195269,0.376756,0.227015,0.417953
0.0549199,0.776384,0.00048214,0.000304374,0.000511869,0.000804901,0.00112577,0.0015402,0.00273946,0.00580595,0.0126109,0.0386923,0.000114548,0.412871,0.977006,1,56.2602,0.351896,0.285602,28.1486,0.978218,64.1452,0.611848,178.979,0.413515,260.736,1.12374,299.279,0.340585,0.19876,0.406101,0.231575,0.505881
0.0493503,0.696397,0.000402038,0.000277522,0.000485595,0.000666926,0.00089935,0.00121769,0.00220368,0.00472572,0.010221,0.0309531,0.000163197,0.403296,0.978085,1,51.7093,0.330408,0.248466,28.8566,1.16064,62.6612,0.494712,180.126,0.647047,260.973,0.908776,295.377,1.87978,0.221636,0.43222,0.248949,0.477262
0.0484688,0.653113,0.000311016,0.000381792,0.000548283,0.000609306,0.000818749,0.00114446,0.00206951,0.00432395,0.00983429,0.0294786,0.000163361,0.351067,0.991347,1,57.7469,0.3202,0.233209,28.6095,1.30572,63.0354,0.904748,179.396,0.699497,260.283,0.789925,296.533,2.07471,0.214351,0.416711,0.238163,0.47449
0.0520086,0.822129,0.000310909,0.000311798,0.00048016,0.000911462,0.00124122,0.00170796,0.00321297,0.00664865,0.014488,0.0460375,0.000102012,0.502745,0.980233,1,70.9137,0.396146,0.288993,27.9044,0.570681,63.6916,2.23964,178.87,2.1979,260.742,1.12619,297.33,0.804976,0.208519,0.405133,0.238855,0.468246
0.0526355,0.742316,0.000379572,0.00029029,0.000423756,0.000800044,0.00112779,0.00149748,0.00275438,0.00592968,0.0130244,0.0399992,0.00010555,0.511255,0.984436,1,80.7891,0.33915,0.275602,28.8264,1.27624,63.5261,1.31871,179.903,1.24826,259.694,1.23478,298.152,2.03732,0.204052,0.401571,0.24135,0.443678
0.0529456,0.763021,0.000418236,0.000246761,0.000533284,0.000830298,0.00113402,0.00155399,0.00283075,0.00639242,0.0140105,0.04084,0.000109935,0.451754,0.98535,1,78.4773,0.3591,0.278703,27.9459,0.56874,64.2496,0.927942,178.985,0.326534,259.648,0.423259,300.515,1.51592,0.20644,0.400893,0.237896,0.49108
0.052405,0.729252,0.000287612,0.000340199,0.000376475,0.000686241,0.000919697,0.00126037,0.00236624,0.00516513,0.0111883,0.0346226,0.000141658,0.482537,0.992003,1,88.8954,0.324987,0.268327,27.5946,0.605677,62.8344,1.01378,179.339,0.324054,258.439,1.62181,299.531,1.50423,0.193198,0.404468,0.252799,0.482635
0.0514034,0.668025,0.000369129,0.000250368,0.000482298,0.000897312,0.00120518,0.00161136,0.00299082,0.00616851,0.0138833,0.0431579,9.51757e-05,0.504036,0.982911,1,38.1854,0.32632,0.252082,28.3164,0.764094,63.39,3.71137,177.858,0.25742,259.988,0.425289,296.963,1.51092,0.194981,0.379664,0.199716,0.396726
0.0567794,0.644666,0.000379938,0.00031955,0.000500793,0.000576598,0.000823972,0.00116154,0.00210176,0.00441065,0.00908601,0.0278865,0.000140361,0.343079,0.999447,1,85.5889,0.288963,0.259301,27.4887,0.509799,67.0911,0.558766,184.005,0.252174,258.498,1.61601,298.561,0.823118,0.19369,0.388826,0.242804,0.469901
0.0520301,0.746436,0.000435528,0.000466612,0.000735986,0.000678926,0.000924692,0.0011807,0.00219019,0.00468878,0.0106655,0.0314898,0.000146277,0.311093,0.995743,1,60.4221,0.355877,0.263036,27.6303,1.04822,64.0633,1.9919,183.129,0.254168,259.871,0.729238,297.774,3.09944,0.205075,0.423447,0.242684,0.490425
0.0511039,0.707453,0.000377763,0.000379469,0.000627235,0.000689442,0.000961289,0.00127897,0.00242104,0.00501564,0.0107321,0.0321279,0.000116825,0.358424,0.972986,1,65.3317,0.363478,0.253054,29.2236,1.17939,64.7859,1.28123,182.398,0.25241,259.815,0.556292,296.191,0.872178,0.216935,0.424098,0.243141,0.462874
0.0517059,0.672085,0.000363225,0.000342771,0.000540488,0.000633402,0.000861116,0.00119075,0.00206181,0.00455921,0.0101339,0.0320638,0.000164763,0.348762,0.999087,1,59.1207,0.334879,0.26225,28.4286,0.381168,61.0613,2.01208,180.343,0.328051,260.205,0.326187,298.22,1.40313,0.236215,0.442406,0.285679,0.542392
0.0586429,0.709406,0.00046007,0.000374015,0.000719456,0.000741612,0.00105596,0.00138885,0.00261068,0.00568941,0.0122588,0.0370817,0.000110669,0.337693,0.973148,1,47.566,0.33552,0.294187,28.5849,0.583223,60.7174,0.281444,178.546,2.78609,260.359,0.863912,297.416,0.840219,0.221269,0.420055,0.267184,0.498183
0.0523558,0.710117,0.000306303,0.000275228,0.000374648,0.000764901,0.00101999,0.00145474,0.00270831,0.0057055,0.0124001,0.0379149,0.000151056,0.546574,0.993573,1,55.3101,0.315116,0.281794,28.3967,0.493468,61.1896,0.263932,178.97,1.93107,259.836,1.40981,297.624,1.56795,0.227345,0.435379,0.263699,0.495547
0.0533491,0.719245,0.000307326,0.000262952,0.000370493,0.000778407,0.00101727,0.00145417,0.00264256,0.00582384,0.0121875,0.0382006,0.000134246,0.506393,0.951782,1,52.7471,0.3392,0.279415,28.7592,0.588698,60.8591,0.275258,178.48,3.42493,259.971,1.38492,297.11,2.14166,0.23211,0.436506,0.262773,0.503765
0.0552343,0.700213,0.00026163,0.000203287,0.000415903,0.000755895,0.00106253,0.00139322,0.0026099,0.005508,0.0124085,0.0387228,0.000138193,0.496213,0.990257,1,60.7692,0.309192,0.293413,29.0847,0.962833,60.9201,0.311843,180.272,1.10759,260.492,1.5845,298.298,1.30219,0.238113,0.43916,0.274902,0.532245
0.0477187,0.800708,0.000214113,0.000182553,0.000270142,0.000776105,0.000982062,0.00138016,0.00256055,0.00586736,0.0121494,0.0382033,0.000130393,0.681456,0.984209,1,53.9103,0.371042,0.270461,28.0317,1.25934,64.2895,1.65951,177.816,0.426534,260.195,1.37717,297.782,1.7177,0.203142,0.405651,0.244365,0.487832
0.0547092,0.703353,0.000236324,0.000186656,0.000332365,0.000910076,0.00133142,0.00173145,0.00330867,0.00704622,0.0161964,0.0507713,0.0001019,0.710951,0.966138,1,64.4578,0.318431,0.299845,28.7439,0.451098,60.7766,1.08079,178.886,0.502515,260.826,0.948794,297.793,0.508375,0.226042,0.414555,0.245597,0.465084
0.0561942,0.817794,0.000263667,0.000226022,0.000388395,0.000828557,0.00107571,0.00153169,0.00291376,0.00644431,0.013654,0.0425643,0.000101484,0.646917,0.995088,1,74.8071,0.356885,0.319551,27.71,0.891829,63.0297,2.48156,179.102,1.27366,258.732,1.4428,299.5,0.300639,0.197379,0.401889,0.25519,0.506119
0.0521284,0.798572,0.000237404,0.000219048,0.000385627,0.000900135,0.00124574,0.00161007,0.00296227,0.00645184,0.0140749,0.0432032,0.000110885,0.637355,0.99097,1,79.7456,0.348628,0.290471,27.7557,1.15403,64.317,1.52099,178.979,0.580799,260.002,0.967039,299.567,0.410316,0.193608,0.395047,0.232009,0.472891
0.0554317,0.832468,0.000278251,0.000234227,0.000415588,0.000861175,0.00111586,0.00159608,0.00300668,0.00652098,0.0141757,0.0438258,0.000117259,0.596891,0.990611,1,59.3066,0.371292,0.319837,27.5895,0.455257,62.5141,2.37079,178.407,0.564099,260.683,2.03685,297.967,1.18541,0.210633,0.416721,0.263213,0.491234
0.055497,0.824007,0.00031917,0.000211499,0.000350095,0.000890804,0.00113289,0.00169737,0.00318854,0.00691887,0.0147853,0.0444617,0.00012488,0.628458,0.994955,1,57.2545,0.351382,0.3212,27.3492,0.416519,62.7495,1.03511,177.677,0.381735,260.022,1.00207,298.642,1.02755,0.208746,0.412377,0.256022,0.499923
0.0531466,0.79847,0.000203982,0.000221292,0.000350171,0.000808592,0.00106909,0.00142289,0.00255404,0.00570146,0.0124147,0.03826,9.52835e-05,0.575822,0.987258,1,39.0739,0.417261,0.292592,27.337,0.467617,63.127,3.35886,179.424,0.669123,261.265,1.14027,298.17,0.627055,0.202768,0.39705,0.252261,0.490788
0.0620359,0.773145,0.000378086,0.000273456,0.000456791,0.00101078,0.00148608,0.00203428,0.00385733,0.00759491,0.016396,0.0507958,0.000113067,0.571869,0.921769,1,60.2163,0.299148,0.331597,28.812,0.565314,61.5122,1.12517,176.287,2.75973,261.369,0.521595,296.147,2.47079,0.219782,0.42085,0.243171,0.458396
0.0508823,0.798012,0.000247184,0.000297919,0.000417909,0.000825759,0.00109739,0.00144832,0.00260663,0.00530865,0.0115366,0.0360178,0.000117334,0.47273,0.928091,1,49.1409,0.397139,0.265023,28.4517,1.0675,61.8168,1.13563,178.036,1.39566,262.518,0.324466,297.108,0.397295,0.202012,0.415485,0.229227,0.472762
0.0510256,0.796211,0.000244131,0.000297381,0.00038589,0.000811155,0.00106779,0.00141371,0.00255294,0.00514322,0.0112304,0.035186,0.00011616,0.49345,0.931374,1,49.5105,0.393836,0.266272,28.4171,1.35954,62.1369,0.899397,177.968,1.57323,263.016,0.30798,297.397,0.353559,0.200823,0.411208,0.225933,0.476193
0.0545916,0.676432,0.000360482,0.000396069,0.00061343,0.000805369,0.00112375,0.00150526,0.00280287,0.00614575,0.0130463,0.0414218,0.000136075,0.41808,0.994172,1,67.3175,0.288408,0.26874,27.7489,0.823133,63.1878,0.861765,181.357,0.556541,259.745,0.435183,297.475,3.24932,0.205093,0.404719,0.211318,0.458652
0.0594367,0.726917,0.000296685,0.000337441,0.000501759,0.000806686,0.00109681,0.00142516,0.00270495,0.00555417,0.0121779,0.0395195,0.00012728,0.469261,0.99841,1,60.7047,0.292164,0.305588,28.0115,1.69522,63.1208,1.39246,179.043,0.502395,259.781,1.74205,297.206,0.656642,0.200968,0.403299,0.246006,0.466889
0.047588,0.861599,0.000415718,0.000251241,0.000571638,0.00103354,0.00137698,0.00195238,0.00349926,0.00798877,0.0173972,0.0542646,0.000106872,0.536508,0.993381,1,36.2322,0.41543,0.283165,28.8269,0.634176,64.5413,1.67113,181.319,1.25721,261.258,1.03904,298.023,1.80723,0.228374,0.432317,0.244596,0.455962
0.0488715,0.819187,0.000313103,0.000301894,0.000482968,0.000876223,0.00120619,0.00168503,0.00305846,0.00672936,0.0143886,0.0470912,9.72698e-05,0.532381,0.996045,1,37.7086,0.42199,0.280662,28.8467,0.560204,64.5889,1.44401,182.415,0.963312,260.423,1.65067,296.749,2.00714,0.227858,0.422258,0.248217,0.4669
0.0616087,0.718179,0.000371283,0.000373184,0.000580221,0.000930203,0.00129167,0.00174564,0.00303776,0.00640918,0.0146336,0.0441159,0.000113285,0.407647,0.972224,1,89.7518,0.277133,0.30688,28.7665,2.65187,63.5317,1.4092,176.849,1.60276,259.392,0.35041,298.232,0.860375,0.199672,0.401725,0.235223,0.453056
0.051044,0.782037,0.000408979,0.000411953,0.000559275,0.00071777,0.000956124,0.0013314,0.00255212,0.0053668,0.0112846,0.0353841,0.000125917,0.35832,0.987674,1,71.0526,0.399245,0.268873,27.9771,0.45635,64.5569,1.81247,182.038,0.5172,261.78,3.51616,296.976,1.16334,0.21321,0.422789,0.251884,0.469321
0.0531511,0.735762,0.000721419,0.000655022,0.000883926,0.000829534,0.00119413,0.00149188,0.0026457,0.00545584,0.0121207,0.0368154,0.000124767,0.262041,0.931237,1,57.0956,0.342882,0.250715,28.1804,2.52959,65.9502,0.59073,180.214,3.30087,257.889,0.302441,298.479,1.62356,0.198711,0.407264,0.223883,0.436638
0.0605676,0.817697,0.000939301,0.000711355,0.00100134,0.000926065,0.00127792,0.00174736,0.00311268,0.00654444,0.0141823,0.0439362,0.000108044,0.28515,0.982165,1,55.8892,0.363069,0.327198,28.2853,0.551268,61.9535,2.62482,181.115,0.29637,260.895,2.24252,298.206,0.887865,0.224489,0.436385,0.268108,0.527037
0.0594434,0.776532,0.000682557,0.000594605,0.000769567,0.000785785,0.00106813,0.00144023,0.00261337,0.00567225,0.0119246,0.0369604,0.000117622,0.281286,0.986307,1,59.9702,0.366618,0.312932,28.2544,0.486497,61.1926,1.3985,180.617,0.262807,260.316,1.00757,299.072,0.663334,0.226221,0.43802,0.298552,0.524329
0.0594724,0.772859,0.000597209,0.00048544,0.000818248,0.000804179,0.00103007,0.00138369,0.00253762,0.00563774,0.0117296,0.0365692,0.000122639,0.30681,0.9871,1,57.8985,0.353291,0.311344,27.974,0.493422,61.193,4.48892,180.643,0.268421,259.775,0.81502,298.006,0.864841,0.218316,0.436363,0.275913,0.552928
0.0556334,0.807788,0.000448412,0.000459271,0.000694527,0.000831838,0.00121672,0.00166961,0.00284478,0.00604756,0.01342,0.0401559,0.000150422,0.351843,0.96901,1,56.2036,0.332679,0.295818,28.3953,2.5575,67.3114,0.430664,181.681,0.433668,261.217,0.729347,296.566,1.88271,0.223861,0.432087,0.247383,0.486698
0.0569,0.694259,0.00028979,0.00025368,0.000418295,0.000763604,0.00100369,0.00128215,0.00255035,0.00520084,0.0108761,0.0330905,0.000146787,0.464463,0.954733,1,58.2619,0.309682,0.280931,27.8756,0.546616,61.8577,5.47182,178.606,0.548376,261.07,0.416767,298.811,0.970248,0.211386,0.414586,0.252028,0.480257
0.0583226,0.732535,0.000478896,0.000398045,0.000623047,0.00073843,0.00109286,0.00154219,0.00259751,0.00534027,0.0118715,0.0355363,0.000140734,0.33142,0.938538,1,64.9678,0.306486,0.284471,28.5427,1.43078,63.6038,0.592641,178.914,1.34115,259.476,2.3222,298.912,0.646908,0.211443,0.422034,0.255833,0.493
0.0535797,0.754002,0.000252046,0.0002106,0.000337322,0.000847929,0.00121164,0.0015552,0.0031161,0.00658759,0.0136316,0.0433254,0.000107954,0.593641,0.950067,1,72.2773,0.340891,0.279112,27.6846,0.840968,63.9276,0.592642,178.755,1.86602,262.343,0.636289,296.462,0.767783,0.197288,0.389007,0.203852,0.435365
0.0610535,0.724725,0.000290029,0.000294893,0.000460072,0.00103981,0.00135452,0.00178217,0.00320303,0.00714186,0.0157573,0.0478924,9.49554e-05,0.550973,0.988883,1,41.0449,0.300003,0.314923,27.5117,0.494554,64.3462,1.18879,180.116,0.980231,258.437,0.934746,295.81,1.37858,0.19499,0.383339,0.220166,0.411341
0.0609822,0.645918,0.000334211,0.000249543,0.000456739,0.000783711,0.00103048,0.00145726,0.00278409,0.00573685,0.0121862,0.0383449,0.000137988,0.502673,0.966709,1,62.0891,0.257202,0.286058,27.4049,0.582056,62.8481,1.30587,180.421,1.30772,261.56,0.804389,298.568,0.74278,0.191229,0.387433,0.210368,0.45159
0.0613857,0.623163,0.000260731,0.000212364,0.000322368,0.000597693,0.000875986,0.00109847,0.00208441,0.00444636,0.00947637,0.0291961,0.000176463,0.498584,0.993296,1,60.2467,0.240873,0.285733,27.4618,0.492326,65.3776,3.99156,180.898,2.05563,261.856,2.04042,295.812,0.529564,0.196916,0.39928,0.234181,0.470186
0.0601455,0.766441,0.000303871,0.000345288,0.000507066,0.000868318,0.00116093,0.00164899,0.00294498,0.00612673,0.013166,0.0400627,0.000120039,0.456737,0.932306,1,48.772,0.330659,0.30616,27.5448,0.625889,62.3926,0.835128,180.116,0.875408,262.404,0.726515,296.134,2.03099,0.209749,0.408702,0.232355,0.464239
0.0589512,0.799364,0.000354665,0.000380806,0.000541991,0.000852878,0.00118,0.0016422,0.00297876,0.00594811,0.0132068,0.0403033,0.000101497,0.429785,0.969236,1,54.1737,0.365837,0.310259,27.6329,0.653001,62.4655,1.33262,179.072,1.02139,262.545,0.68222,297.596,1.7888,0.199316,0.399767,0.237862,0.473822
0.0678338,0.740375,0.000424224,0.000329407,0.00049802,0.000913475,0.00120716,0.00163836,0.00308849,0.00646229,0.0137369,0.0419216,0.000107713,0.423045,0.951375,1,58.1247,0.296195,0.33684,27.5101,0.409633,62.8308,1.47031,178.32,0.434072,263.572,3.16475,294.906,2.16604,0.200178,0.392826,0.227885,0.445737
0.043562,0.812014,0.000180099,0.000159914,0.000268586,0.000739391,0.00102013,0.00140127,0.00260033,0.00536763,0.0122519,0.0376806,0.000116524,0.681087,0.964831,1,60.2655,0.439158,0.245836,28.3442,1.87108,64.3116,1.43744,181.296,0.349857,259.016,0.290148,297.821,0.367184,0.201073,0.418755,0.229489,0.457872
0.0440725,0.8091,0.000176364,0.000158048,0.000260485,0.00073208,0.000992006,0.00137264,0.00256712,0.00521351,0.0119807,0.0366712,0.00011316,0.667155,0.95762,1,61.9769,0.447115,0.246343,28.3995,1.7945,64.4882,1.54232,180.964,0.354629,259.001,0.283303,297.501,0.379594,0.204261,0.415063,0.235478,0.459403
0.0533097,0.755502,0.000273925,0.000237296,0.00037067,0.0008722,0.00118241,0.00156605,0.00290021,0.00646661,0.0133958,0.042595,0.000121033,0.619187,0.976977,1,56.8281,0.316805,0.282902,27.6015,0.684002,64.4141,1.67773,179.685,4.73525,260.856,0.250786,297.669,4.91963,0.190413,0.393241,0.208928,0.442847
0.0537091,0.752527,0.000269594,0.000222639,0.00035855,0.000869614,0.00117123,0.00156765,0.00293175,0.00649426,0.0134678,0.0427639,0.000119515,0.578279,0.971783,1,53.4565,0.320567,0.27969,27.4872,0.732322,64.7803,1.56914,179.623,3.17029,260.592,0.251925,297.936,5.41387,0.188944,0.389608,0.203568,0.449475
0.0515387,0.672885,0.000192805,0.000154614,0.000259589,0.000606516,0.000808795,0.00109531,0.00202376,0.00415717,0.00903537,0.027259,0.000107176,0.545259,0.93191,1,47.4224,0.409624,0.239708,26.5286,0.360647,63.9291,1.60224,179.661,1.89476,260.129,0.278766,298.089,0.576997,0.187469,0.372844,0.227615,0.445973
0.0520453,0.713831,0.000196845,0.00018865,0.000307239,0.000832378,0.00113302,0.00147859,0.00277873,0.00564082,0.0122472,0.0369263,0.000115885,0.624061,0.866013,1,65.7397,0.358954,0.24865,27.2645,0.487761,63.615,1.58805,180.837,0.425916,260.325,0.261835,296.217,4.21967,0.197652,0.390604,0.205579,0.408174
0.0560641,0.680175,0.000198724,0.000155026,0.000289592,0.000722934,0.00101515,0.00132681,0.00244326,0.0051607,0.0107331,0.0331543,0.000107487,0.606244,0.893265,1,63.0986,0.335915,0.262945,27.4409,0.565142,62.4925,1.56532,180.04,0.770761,260.5,0.283303,296.358,2.22663,0.194583,0.383467,0.214402,0.43792
0.0543382,0.692937,0.000244586,0.000166224,0.000341235,0.000794864,0.001064,0.00149691,0.00277298,0.00543371,0.0122534,0.036524,0.000127922,0.598443,0.934745,1,56.3995,0.301457,0.262057,27.1574,0.556553,65.3069,0.709735,179.855,1.13691,259.835,5.29715,298.125,0.493584,0.185361,0.379278,0.205995,0.419469
0.0482528,0.821483,0.000410514,0.000336564,0.000588042,0.00107251,0.00148831,0.00190754,0.00357213,0.00785096,0.016337,0.0533713,9.74428e-05,0.486478,0.964099,1,46.895,0.41799,0.267949,28.8173,1.08984,63.1448,1.62348,181.312,1.64948,258.762,0.27349,298.285,3.32426,0.215095,0.426295,0.226853,0.442044
0.0528079,0.916415,0.000367315,0.000287839,0.000482595,0.00102217,0.00139823,0.00201439,0.00348324,0.00743009,0.0171427,0.0529625,0.000107861,0.575059,0.981491,1,57.7642,0.400258,0.319581,28.0276,0.805231,65.0777,1.55607,181.198,0.404199,258.424,2.07341,299.469,0.47192,0.213259,0.43072,0.25873,0.488416
0.0525458,0.77365,0.000265417,0.000262242,0.000352746,0.00110662,0.0014495,0.00194201,0.00367026,0.00823412,0.0169887,0.0542254,9.67564e-05,0.717276,0.951898,1,46.2065,0.352034,0.294784,27.8179,0.516554,61.836,1.50543,179.254,1.62008,258.81,0.384181,299.192,3.4588,0.214263,0.403296,0.237309,0.443997
0.0520991,0.781584,0.000278142,0.000239698,0.000351656,0.00109544,0.00144244,0.00193147,0.00363878,0.00822917,0.0172019,0.0543333,0.000100211,0.7218,0.959543,1,45.9496,0.352809,0.294811,27.9337,0.566488,61.8643,1.20358,180.169,1.70282,258.811,0.408986,298.48,5.41881,0.211747,0.404647,0.231988,0.435842
0.0525954,0.859097,0.000167893,0.000189324,0.000353619,0.000759368,0.00104312,0.00143986,0.00275915,0.00537297,0.0125038,0.0377947,0.00013942,0.595733,0.969101,1,45.4138,0.384138,0.309347,28.441,0.523689,62.5985,0.589088,178.089,1.29122,260.045,0.365512,296.884,0.741223,0.225724,0.450185,0.288931,0.545498
0.0542854,0.864374,0.000294126,0.000195455,0.000388746,0.000894359,0.00120414,0.00160463,0.00298618,0.00675797,0.0137923,0.042039,0.000101555,0.602401,0.971192,1,50.5905,0.394371,0.318568,29.0137,0.921275,63.4569,2.27919,181.759,1.96538,262.373,3.06687,295.8,1.53777,0.224097,0.432348,0.254876,0.512244
0.045146,0.93539,0.000215775,0.000224764,0.000341554,0.000694554,0.000963799,0.00132545,0.0024952,0.00510749,0.0117761,0.0360951,0.000139106,0.570663,0.998999,1,54.0127,0.468186,0.274525,27.8985,1.62365,66.6343,0.774136,177.695,0.717277,260.333,0.48368,298.053,0.992554,0.197902,0.432474,0.260045,0.544887
0.0493336,0.758125,0.000244805,0.000176661,0.000314868,0.000783104,0.00106289,0.00138834,0.00265799,0.00589262,0.0120917,0.0381618,0.000114918,0.628524,0.941595,1,58.5601,0.369786,0.260063,28.4056,1.22557,63.8245,0.78463,181.099,0.71165,260.98,0.432583,299.443,1.66238,0.204646,0.404313,0.227231,0.482759
0.0507715,0.739567,0.000240462,0.000178563,0.000320974,0.000780505,0.000988993,0.00137117,0.00252439,0.00542089,0.0118065,0.0372375,0.000126999,0.602852,0.988821,1,58.9202,0.34347,0.273434,28.2126,0.980708,63.1803,0.513595,180.894,2.96488,262.477,1.11814,297.632,0.955492,0.213013,0.411397,0.237265,0.476965
